"","CP","VTL20days","start_end_20","Upcross20","VTL80days","start_end_80","Upcross80","VTL360days","start_end_360","Upcross360"
"3156","3839.233553","3967.97142717648",NA,NA,"4878.82382759375",NA,NA,"2294.54502967212",NA,NA
"3157","3910.361167","3966.69237229413",NA,NA,"4865.4184889375",NA,NA,"2259.78201499999",NA,NA
"3158","3903.911951","3965.41331741178",NA,NA,"4852.01315028125",NA,NA,"2225.01900032786",NA,NA
"3159","3851.568922","3964.13426252942",NA,NA,"4838.607811625",NA,NA,"2190.25598565573",NA,NA
"3160","3858.914824","3962.85520764707",NA,NA,"4825.20247296875",NA,NA,"2155.49297098359",NA,NA
"3161","3851.957466","3961.57615276472",NA,NA,"4811.7971343125",NA,NA,"2120.72995631146",NA,NA
"3162","3853.783265","3960.29709788237",NA,NA,"4798.39179565625",NA,NA,"2085.96694163933",NA,NA
"3163","3901.914207","3959.01804300001",NA,NA,"4784.986457",NA,NA,"2051.2039269672",NA,NA
"3164","3989.796077","3957.73898811766",NA,NA,"4771.58111834375",NA,NA,"2016.44091229507",NA,NA
"3165","3967.143494","3956.45993323531",NA,NA,"4758.1757796875",NA,NA,"1981.67789762294",NA,NA
"3166","3969.440146","3955.18087835296",NA,NA,"4744.77044103125",NA,NA,"1946.91488295081",NA,NA
"3167","3996.167904","3953.9018234706",NA,NA,"4731.365102375",NA,NA,"1912.15186827868",NA,NA
"3168","4030.655276","3952.62276858825",NA,NA,"4717.95976371875",NA,NA,"1877.38885360654",NA,NA
"3169","3976.27385","3951.3437137059",NA,NA,"4704.5544250625",NA,NA,"1842.62583893441",NA,NA
"3170","3983.887646","3950.06465882354",NA,NA,"4691.14908640625",NA,NA,"1807.86282426228",NA,NA
"3171","3981.776033","3948.78560394119",NA,NA,"4677.74374775",NA,NA,"1773.09980959015",NA,NA
"3172","3970.666988","3947.50654905884",NA,NA,"4664.33840909375",NA,NA,"1738.33679491802",NA,NA
"3173","3908.238839","3946.22749417649",NA,NA,"4650.9330704375",NA,NA,"1703.57378024589",NA,NA
"3174","3917.763402","3944.94843929413",NA,NA,"4637.52773178125",NA,NA,"1668.81076557376",NA,NA
"3175","4027.007918","3943.66938441178",NA,NA,"4624.122393125",NA,NA,"1634.04775090163",NA,NA
"3176","4010.937462","3942.39032952943",NA,NA,"4610.71705446875",NA,NA,"1599.28473622949",NA,NA
"3177","4089.46104","3941.11127464708",NA,NA,"4597.3117158125",NA,NA,"1564.52172155736",NA,NA
"3178","4091.891038","3939.83221976472",NA,NA,"4583.90637715625",NA,NA,"1529.75870688523",NA,NA
"3179","4094.317815","3938.55316488237",NA,NA,"4570.5010385",NA,NA,"1494.9956922131",NA,NA
"3180","4138.417808","3937.27411000002",NA,NA,"4557.09569984375",NA,NA,"1460.23267754097",NA,NA
"3181","4903.719462","3935.99505511766",NA,NA,"4543.6903611875",NA,"Upcross","1425.46966286884",NA,NA
"3182","4960.227603","3934.71600023531",NA,NA,"4530.28502253125",NA,NA,"1390.70664819671",NA,NA
"3183","4911.269702","3933.43694535296",NA,NA,"4516.879683875",NA,NA,"1355.94363352458",NA,NA
"3184","5033.225484","3932.15789047061",NA,NA,"4503.47434521875",NA,NA,"1321.18061885244",NA,NA
"3185","5044.356846","3930.87883558825",NA,NA,"4490.0690065625",NA,NA,"1286.41760418031",NA,NA
"3186","5189.111956","3929.5997807059",NA,NA,"4476.66366790625",NA,NA,"1251.65458950818",NA,NA
"3187","5283.423025","3928.32072582355",NA,NA,"4463.25832925",NA,NA,"1216.89157483605",NA,NA
"3188","5195.577909","3927.0416709412","END",NA,"4449.85299059375","END",NA,"1182.12856016392",NA,NA
"3189","5311.741603","5311.741603","START",NA,"5311.741603","START",NA,"1147.36554549179",NA,NA
"3190","5050.666009","5325.900892",NA,NA,"5322.9488452973",NA,NA,"1112.60253081966",NA,NA
"3191","5082.861432","5340.060181",NA,NA,"5334.15608759459",NA,NA,"1077.83951614753",NA,NA
"3192","5074.790693","5354.21947",NA,NA,"5345.36332989189",NA,NA,"1043.07650147539",NA,NA
"3193","5156.804041","5368.378759",NA,NA,"5356.57057218919",NA,NA,"1008.31348680326",NA,NA
"3194","5042.897738","5382.538048",NA,NA,"5367.77781448649",NA,NA,"973.550472131132",NA,NA
"3195","5205.962957","5396.697337",NA,NA,"5378.98505678378",NA,NA,"938.787457459001",NA,NA
"3196","5226.352215","5410.856626",NA,NA,"5390.19229908108",NA,NA,"904.02444278687",NA,NA
"3197","5278.50234","5425.015915",NA,NA,"5401.39954137838",NA,NA,"869.261428114739",NA,NA
"3198","5289.951219","5439.175204",NA,NA,"5412.60678367567",NA,NA,"834.498413442607",NA,NA
"3199","5313.973262","5453.334493",NA,NA,"5423.81402597297",NA,NA,"799.735398770476",NA,NA
"3200","5295.733828","5467.493782",NA,NA,"5435.02126827027",NA,NA,"764.972384098345",NA,NA
"3201","5383.799975","5481.653071",NA,NA,"5446.22851056756",NA,NA,"730.209369426214",NA,NA
"3202","5544.862712","5495.81236",NA,"Upcross","5457.43575286486",NA,"Upcross","695.446354754083",NA,NA
"3203","5431.94792","5509.971649",NA,NA,"5468.64299516216",NA,NA,"660.683340081952",NA,NA
"3204","5127.673167","5524.130938",NA,NA,"5479.85023745945",NA,NA,"625.920325409821",NA,NA
"3205","5150.164661","5538.290227",NA,NA,"5491.05747975675",NA,NA,"591.157310737689",NA,NA
"3206","5181.807764","5552.449516",NA,NA,"5502.26472205405",NA,NA,"556.394296065558",NA,NA
"3207","5148.669615","5566.608805",NA,NA,"5513.47196435135",NA,NA,"521.631281393427",NA,NA
"3208","5148.800493","5580.768094",NA,NA,"5524.67920664864",NA,NA,"486.868266721296",NA,NA
"3209","5266.618203","5594.927383",NA,NA,"5535.88644894594",NA,NA,"452.105252049165",NA,NA
"3210","5315.175329","5609.086672",NA,NA,"5547.09369124324",NA,NA,"417.342237377034",NA,NA
"3211","5393.129376","5623.245961",NA,NA,"5558.30093354053",NA,NA,"382.579222704903",NA,NA
"3212","5658.430388","5637.40525",NA,NA,"5569.50817583783",NA,NA,"347.816208032772",NA,NA
"3213","5774.712429","5651.564539",NA,NA,"5580.71541813513",NA,NA,"313.05319336064",NA,NA
"3214","5728.351702","5665.723828",NA,NA,"5591.92266043242",NA,NA,"278.290178688509",NA,NA
"3215","5691.688374","5679.883117",NA,NA,"5603.12990272972",NA,NA,"243.527164016378",NA,NA
"3216","5825.744893","5694.04240600001",NA,NA,"5614.33714502702",NA,NA,"208.764149344247",NA,NA
"3217","5931.800595","5708.20169500001",NA,NA,"5625.54438732431",NA,NA,"174.001134672116",NA,NA
"3218","6150.140445","5722.36098400001",NA,NA,"5636.75162962161",NA,NA,"139.238119999985",NA,NA
"3219","6357.463494","5736.52027300001",NA,NA,"5647.95887191891",NA,NA,"104.475105327854",NA,NA
"3220","7325.08286","5750.67956200001",NA,NA,"5659.16611421621",NA,NA,"69.7120906557224",NA,NA
"3221","6942.623175","5764.83885100001",NA,NA,"5670.3733565135",NA,NA,"34.9490759835913",NA,NA
"3222","7798.905736","5778.99814000001",NA,NA,"5681.5805988108",NA,NA,"0.186061311460151",NA,NA
"3223","7955.557682","5793.15742900001",NA,NA,"5692.7878411081",NA,NA,"-34.576953360671",NA,NA
"3224","8215.206838","5807.31671800001",NA,NA,"5703.99508340539",NA,NA,"-69.3399680328021",NA,NA
"3225","7862.071602","5821.47600700001",NA,NA,"5715.20232570269",NA,NA,"-104.102982704933",NA,NA
"3226","7326.920682","5835.63529600001",NA,NA,"5726.40956799999",NA,NA,"-138.865997377064",NA,NA
"3227","7277.987563","5849.79458500001",NA,NA,"5737.61681029728",NA,NA,"-173.629012049196",NA,NA
"3228","8219.742787","5863.95387400001",NA,NA,"5748.82405259458",NA,NA,"-208.392026721327",NA,NA
"3229","7981.139379","5878.11316300001",NA,NA,"5760.03129489188",NA,NA,"-243.155041393458",NA,NA
"3230","7983.808477","5892.27245200001",NA,NA,"5771.23853718918",NA,NA,"-277.918056065589",NA,NA
"3231","7667.902115","5906.43174100001",NA,NA,"5782.44577948647",NA,NA,"-312.68107073772",NA,NA
"3232","7897.471294","5920.59103000001",NA,NA,"5793.65302178377",NA,NA,"-347.444085409851",NA,NA
"3233","7987.100368","5934.75031900001",NA,NA,"5804.86026408107",NA,NA,"-382.207100081982",NA,NA
"3234","8061.591761","5948.90960800001",NA,NA,"5816.06750637836",NA,NA,"-416.970114754114",NA,NA
"3235","8731.524956","5963.06889700001","END",NA,"5827.27474867566",NA,NA,"-451.733129426245",NA,NA
"3236","8816.786708","8816.786708","START",NA,"5838.48199097296",NA,NA,"-486.496144098376",NA,NA
"3237","8719.125848","8866.91836383333",NA,NA,"5849.68923327025",NA,NA,"-521.259158770507",NA,NA
"3238","8655.488506","8917.05001966667",NA,NA,"5860.89647556755",NA,NA,"-556.022173442638",NA,NA
"3239","8271.621963","8967.1816755",NA,NA,"5872.10371786485",NA,NA,"-590.785188114769",NA,NA
"3240","8556.222186","9017.31333133333",NA,NA,"5883.31096016214",NA,NA,"-625.5482027869",NA,NA
"3241","8554.80733","9067.44498716666",NA,NA,"5894.51820245944",NA,NA,"-660.311217459031",NA,NA
"3242","8744.353745","9117.576643",NA,NA,"5905.72544475674",NA,NA,"-695.074232131163",NA,NA
"3243","8173.401271","9167.70829883333",NA,NA,"5916.93268705404",NA,NA,"-729.837246803294",NA,NA
"3244","7649.939332","9217.83995466666",NA,NA,"5928.13992935133",NA,NA,"-764.600261475425",NA,NA
"3245","7798.544466","9267.9716105",NA,NA,"5939.34717164863",NA,NA,"-799.363276147556",NA,NA
"3246","7776.713326","9318.10326633333",NA,NA,"5950.55441394593",NA,NA,"-834.126290819687",NA,NA
"3247","8023.950093","9368.23492216666",NA,NA,"5961.76165624322",NA,NA,"-868.889305491818",NA,NA
"3248","7939.805155","9418.36657799999",NA,NA,"5972.96889854052",NA,NA,"-903.652320163949",NA,NA
"3249","7634.065751","9468.49823383333",NA,NA,"5984.17614083782",NA,NA,"-938.415334836081",NA,NA
"3250","7993.302539","9518.62988966666",NA,NA,"5995.38338313511",NA,NA,"-973.178349508212",NA,NA
"3251","7922.483627","9568.76154549999",NA,NA,"6006.59062543241",NA,NA,"-1007.94136418034",NA,NA
"3252","8146.756125","9618.89320133333",NA,NA,"6017.79786772971",NA,NA,"-1042.70437885247",NA,NA
"3253","8232.777341","9669.02485716666",NA,NA,"6029.005110027",NA,NA,"-1077.46739352461",NA,NA
"3254","8698.004815","9719.15651299999",NA,NA,"6040.2123523243",NA,NA,"-1112.23040819674",NA,NA
"3255","8850.584816","9769.28816883332",NA,NA,"6051.4195946216",NA,NA,"-1146.99342286887",NA,NA
"3256","9019.517007","9819.41982466666",NA,NA,"6062.6268369189",NA,NA,"-1181.756437541",NA,NA
"3257","9340.572189","9869.55148049999",NA,NA,"6073.83407921619",NA,NA,"-1216.51945221313",NA,NA
"3258","9047.132744","9919.68313633332",NA,NA,"6085.04132151349",NA,NA,"-1251.28246688526",NA,NA
"3259","9285.055677","9969.81479216666",NA,NA,"6096.24856381079",NA,NA,"-1286.04548155739",NA,NA
"3260","9546.719778","10019.946448",NA,NA,"6107.45580610808",NA,NA,"-1320.80849622952",NA,NA
"3261","10083.48631","10070.0781038333",NA,"Upcross","6118.66304840538",NA,NA,"-1355.57151090166",NA,NA
"3262","10685.29523","10120.2097596667",NA,NA,"6129.87029070268",NA,NA,"-1390.33452557379",NA,NA
"3263","10794.4277","10170.3414155",NA,NA,"6141.07753299997",NA,NA,"-1425.09754024592",NA,NA
"3264","11004.20691","10220.4730713333",NA,NA,"6152.28477529727",NA,NA,"-1459.86055491805",NA,NA
"3265","11726.26383","10270.6047271667","END",NA,"6163.49201759457","END",NA,"-1494.62356959018","END","Upcross"
"3266","12863.46068","12863.46068","START",NA,"12863.46068","START",NA,"12863.46068","START",NA
"3267","11109.79784","12996.7489291613",NA,NA,"12961.5349537273",NA,NA,"12922.2348079195",NA,NA
"3268","12358.20796","13130.0371783226",NA,NA,"13059.6092274545",NA,NA,"12981.0089358389",NA,NA
"3269","11944.35155","13263.3254274839",NA,NA,"13157.6835011818",NA,NA,"13039.7830637584",NA,NA
"3270","10842.61671","13396.6136766452",NA,NA,"13255.7577749091",NA,NA,"13098.5571916779",NA,NA
"3271","10569.55173","13529.9019258065",NA,NA,"13353.8320486364",NA,NA,"13157.3313195973",NA,NA
"3272","10766.08332","13663.1901749677",NA,NA,"13451.9063223636",NA,NA,"13216.1054475168",NA,NA
"3273","11952.02489","13796.478424129",NA,NA,"13549.9805960909",NA,NA,"13274.8795754362",NA,NA
"3274","11177.01038","13929.7666732903",NA,NA,"13648.0548698182",NA,NA,"13333.6537033557",NA,NA
"3275","10998.3991","14063.0549224516",NA,NA,"13746.1291435454",NA,NA,"13392.4278312752",NA,NA
"3276","11208.2256","14196.3431716129",NA,NA,"13844.2034172727",NA,NA,"13451.2019591946",NA,NA
"3277","11456.1836","14329.6314207742",NA,NA,"13942.277691",NA,NA,"13509.9760871141",NA,NA
"3278","12319.62288","14462.9196699355","END",NA,"14040.3519647273",NA,NA,"13568.7502150336",NA,NA
"3279","12579.10762","12579.10762","START",NA,"14138.4262384545",NA,NA,"13627.524342953",NA,NA
"3280","12106.78293","12557.2343076923",NA,NA,"14236.5005121818",NA,NA,"13686.2984708725",NA,NA
"3281","11294.67803","12535.3609953846",NA,NA,"14334.5747859091",NA,NA,"13745.0725987919",NA,NA
"3282","11813.32372","12513.4876830769",NA,NA,"14432.6490596364",NA,NA,"13803.8467267114",NA,NA
"3283","11346.83715","12491.6143707692",NA,NA,"14530.7233333636",NA,NA,"13862.6208546309",NA,NA
"3284","10283.07579","12469.7410584615",NA,NA,"14628.7976070909",NA,NA,"13921.3949825503",NA,NA
"3285","10926.38027","12447.8677461538",NA,NA,"14726.8718808182",NA,NA,"13980.1691104698",NA,NA
"3286","9471.140865","12425.9944338462",NA,NA,"14824.9461545454",NA,NA,"14038.9432383893",NA,NA
"3287","9674.882461","12404.1211215385",NA,NA,"14923.0204282727",NA,NA,"14097.7173663087",NA,NA
"3288","10679.89069","12382.2478092308",NA,NA,"15021.094702",NA,NA,"14156.4914942282",NA,NA
"3289","10532.20273","12360.3744969231",NA,NA,"15119.1689757273",NA,NA,"14215.2656221477",NA,NA
"3290","10862.64855","12338.5011846154",NA,NA,"15217.2432494545",NA,NA,"14274.0397500671",NA,NA
"3291","10589.70649","12316.6278723077",NA,NA,"15315.3175231818",NA,NA,"14332.8138779866",NA,NA
"3292","10318.56093","12294.75456",NA,NA,"15413.3917969091",NA,NA,"14391.588005906",NA,NA
"3293","9866.64894","12272.8812476923",NA,NA,"15511.4660706363",NA,NA,"14450.3621338255",NA,NA
"3294","9792.787537","12251.0079353846",NA,NA,"15609.5403443636",NA,NA,"14509.136261745",NA,NA
"3295","9897.186786","12229.1346230769",NA,NA,"15707.6146180909",NA,NA,"14567.9103896644",NA,NA
"3296","9836.696788","12207.2613107692",NA,NA,"15805.6888918182",NA,NA,"14626.6845175839",NA,NA
"3297","9446.672052","12185.3879984615",NA,NA,"15903.7631655454",NA,NA,"14685.4586455034",NA,NA
"3298","9529.788792","12163.5146861538",NA,NA,"16001.8374392727",NA,NA,"14744.2327734228",NA,NA
"3299","9504.158916","12141.6413738461",NA,NA,"16099.911713",NA,NA,"14803.0069013423",NA,NA
"3300","9589.109206","12119.7680615385",NA,NA,"16197.9859867273",NA,NA,"14861.7810292617",NA,NA
"3301","10059.00402","12097.8947492308",NA,NA,"16296.0602604545",NA,NA,"14920.5551571812",NA,NA
"3302","10400.30701","12076.0214369231",NA,NA,"16394.1345341818",NA,NA,"14979.3292851007",NA,NA
"3303","10529.69445","12054.1481246154",NA,NA,"16492.2088079091",NA,NA,"15038.1034130201",NA,NA
"3304","10810.42167","12032.2748123077",NA,NA,"16590.2830816363",NA,NA,"15096.8775409396",NA,NA
"3305","10986.50893","12010.4015",NA,NA,"16688.3573553636",NA,NA,"15155.6516688591",NA,NA
"3306","11790.02394","11988.5281876923",NA,NA,"16786.4316290909",NA,NA,"15214.4257967785",NA,NA
"3307","11423.497","11966.6548753846",NA,NA,"16884.5059028182","END",NA,"15273.199924698",NA,NA
"3308","11967.27355","11944.7815630769",NA,"Upcross","11967.27355","START",NA,"15331.9740526175",NA,NA
"3309","11938.23461","11922.9082507692",NA,NA,"11945.9357611905",NA,NA,"15390.7481805369",NA,NA
"3310","11858.3411","11901.0349384615",NA,NA,"11924.597972381",NA,NA,"15449.5223084564",NA,NA
"3311","11303.73056","11879.1616261538",NA,NA,"11903.2601835714",NA,NA,"15508.2964363758",NA,NA
"3312","11530.19524","11857.2883138461",NA,NA,"11881.9223947619",NA,NA,"15567.0705642953",NA,NA
"3313","11384.69625","11835.4150015384",NA,NA,"11860.5846059524",NA,NA,"15625.8446922148",NA,NA
"3314","10867.05476","11813.5416892308",NA,NA,"11839.2468171429",NA,NA,"15684.6188201342",NA,NA
"3315","10024.37959","11791.6683769231",NA,NA,"11817.9090283333",NA,NA,"15743.3929480537",NA,NA
"3316","10310.08587","11769.7950646154",NA,NA,"11796.5712395238",NA,NA,"15802.1670759732",NA,NA
"3317","10373.3219","11747.9217523077",NA,NA,"11775.2334507143",NA,NA,"15860.9412038926",NA,NA
"3318","10207.15556","11726.04844",NA,NA,"11753.8956619048",NA,NA,"15919.7153318121",NA,NA
"3319","10331.30998","11704.1751276923",NA,NA,"11732.5578730952",NA,NA,"15978.4894597315",NA,NA
"3320","10884.62977","11682.3018153846",NA,NA,"11711.2200842857",NA,NA,"16037.263587651",NA,NA
"3321","10771.39238","11660.4285030769",NA,NA,"11689.8822954762",NA,NA,"16096.0377155705",NA,NA
"3322","10096.83022","11638.5551907692",NA,NA,"11668.5445066667",NA,NA,"16154.8118434899",NA,NA
"3323","10119.71452","11616.6818784615",NA,NA,"11647.2067178571",NA,NA,"16213.5859714094",NA,NA
"3324","10414.14417","11594.8085661538",NA,NA,"11625.8689290476",NA,NA,"16272.3600993289",NA,NA
"3325","10147.08715","11572.9352538461",NA,NA,"11604.5311402381",NA,NA,"16331.1342272483",NA,NA
"3326","10100.35678","11551.0619415384",NA,NA,"11583.1933514286",NA,NA,"16389.9083551678",NA,NA
"3327","10362.64347","11529.1886292308",NA,NA,"11561.855562619",NA,NA,"16448.6824830873",NA,NA
"3328","10168.22157","11507.3153169231",NA,NA,"11540.5177738095",NA,NA,"16507.4566110067",NA,NA
"3329","9724.799978","11485.4420046154",NA,NA,"11519.179985",NA,NA,"16566.2307389262",NA,NA
"3330","9482.311735","11463.5686923077",NA,NA,"11497.8421961905",NA,NA,"16625.0048668456",NA,NA
"3331","9577.678823","11441.69538",NA,NA,"11476.504407381",NA,NA,"16683.7789947651",NA,NA
"3332","9605.024461","11419.8220676923",NA,NA,"11455.1666185714",NA,NA,"16742.5531226846",NA,NA
"3333","9762.936557","11397.9487553846",NA,NA,"11433.8288297619",NA,NA,"16801.327250604",NA,NA
"3334","10377.33838","11376.0754430769",NA,NA,"11412.4910409524",NA,NA,"16860.1013785235",NA,NA
"3335","10618.78151","11354.2021307692",NA,NA,"11391.1532521429",NA,NA,"16918.875506443",NA,NA
"3336","10577.24108","11332.3288184615",NA,NA,"11369.8154633333",NA,NA,"16977.6496343624",NA,NA
"3337","10580.1847","11310.4555061538",NA,NA,"11348.4776745238",NA,NA,"17036.4237622819",NA,NA
"3338","10330.84973","11288.5821938461",NA,NA,"11327.1398857143",NA,NA,"17095.1978902013",NA,NA
"3339","10494.50696","11266.7088815384",NA,NA,"11305.8020969048",NA,NA,"17153.9720181208",NA,NA
"3340","10407.26566","11244.8355692307",NA,NA,"11284.4643080952",NA,NA,"17212.7461460403",NA,NA
"3341","10332.46444","11222.9622569231",NA,NA,"11263.1265192857",NA,NA,"17271.5202739597",NA,NA
"3342","10085.95192","11201.0889446154",NA,NA,"11241.7887304762",NA,NA,"17330.2944018792",NA,NA
"3343","10142.14806","11179.2156323077",NA,NA,"11220.4509416667",NA,NA,"17389.0685297987",NA,NA
"3344","10403.35997","11157.34232",NA,NA,"11199.1131528571",NA,NA,"17447.8426577181",NA,NA
"3345","10345.33875","11135.4690076923",NA,NA,"11177.7753640476",NA,NA,"17506.6167856376",NA,NA
"3346","10363.4529","11113.5956953846",NA,NA,"11156.4375752381",NA,NA,"17565.390913557",NA,NA
"3347","10306.16967","11091.7223830769",NA,NA,"11135.0997864286",NA,NA,"17624.1650414765",NA,NA
"3348","10257.82276","11069.8490707692",NA,NA,"11113.761997619",NA,NA,"17682.939169396",NA,NA
"3349","10195.61118","11047.9757584615",NA,NA,"11092.4242088095",NA,NA,"17741.7132973154",NA,NA
"3350","10161.31887","11026.1024461538","END",NA,"11071.08642",NA,NA,"17800.4874252349",NA,NA
"3351","10268.39263","10268.39263","START",NA,"11049.7486311905",NA,NA,"17859.2615531544",NA,NA
"3352","10170.12512","10228.634487619",NA,NA,"11028.410842381",NA,NA,"17918.0356810738",NA,NA
"3353","9986.406108","10188.8763452381",NA,NA,"11007.0730535714",NA,NA,"17976.8098089933",NA,NA
"3354","10047.01347","10149.1182028571",NA,NA,"10985.7352647619",NA,NA,"18035.5839369127",NA,NA
"3355","9692.741048","10109.3600604762",NA,NA,"10964.3974759524",NA,NA,"18094.3580648322",NA,NA
"3356","8613.671249","10069.6019180952",NA,NA,"10943.0596871429",NA,NA,"18153.1321927517",NA,NA
"3357","8424.157646","10029.8437757143",NA,NA,"10921.7218983333",NA,NA,"18211.9063206711",NA,NA
"3358","8091.695299","9990.08563333334",NA,NA,"10900.3841095238",NA,NA,"18270.6804485906",NA,NA
"3359","8186.779639","9950.32749095239",NA,NA,"10879.0463207143",NA,NA,"18329.4545765101",NA,NA
"3360","8201.979013","9910.56934857144",NA,NA,"10857.7085319048",NA,NA,"18388.2287044295",NA,NA
"3361","8064.508062","9870.81120619048",NA,NA,"10836.3707430952",NA,NA,"18447.002832349",NA,NA
"3362","8282.365454","9831.05306380953",NA,NA,"10815.0329542857",NA,NA,"18505.7769602685",NA,NA
"3363","8314.55139","9791.29492142858",NA,NA,"10793.6951654762",NA,NA,"18564.5510881879",NA,NA
"3364","8362.530732","9751.53677904763",NA,NA,"10772.3573766667",NA,NA,"18623.3252161074",NA,NA
"3365","8254.33991","9711.77863666668",NA,NA,"10751.0195878571",NA,NA,"18682.0993440268",NA,NA
"3366","8165.686151","9672.02049428573",NA,NA,"10729.6817990476",NA,NA,"18740.8734719463",NA,NA
"3367","8141.633714","9632.26235190478",NA,NA,"10708.3440102381",NA,NA,"18799.6475998658",NA,NA
"3368","7854.609813","9592.50420952382",NA,NA,"10687.0062214286",NA,NA,"18858.4217277852",NA,NA
"3369","8226.023429","9552.74606714287",NA,NA,"10665.668432619",NA,NA,"18917.1958557047",NA,NA
